bulletin_id,issued_at,valid_from,valid_to,node_id,severity,road_status,water_navigation_status,max_rainfall_mm,max_flood_risk_idx,headline,bulletin_text,evidence_ref,source_type
WX_20250612_HUB_VINHLONG,2025-06-12T00:00:00+07:00,2025-06-12T00:00:00+07:00,2025-06-12T23:00:00+07:00,HUB_VINHLONG,none,open,open,11.856606,0.083908,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-12. Mưa cực đại theo giờ 11.9 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-12:HUB_VINHLONG,simulated
WX_20250612_HUB_VITHANH,2025-06-12T00:00:00+07:00,2025-06-12T00:00:00+07:00,2025-06-12T23:00:00+07:00,HUB_VITHANH,none,open,open,12.755839,0.090272,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-12. Mưa cực đại theo giờ 12.8 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-12:HUB_VITHANH,simulated
WX_20250613_CT_HUB,2025-06-13T00:00:00+07:00,2025-06-13T00:00:00+07:00,2025-06-13T23:00:00+07:00,CT_HUB,none,open,open,21.354278,0.151123,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-13. Mưa cực đại theo giờ 21.4 mm, rủi ro lũ cực đại 0.15. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-13:CT_HUB,simulated
WX_20250613_HCM_MARKET,2025-06-13T00:00:00+07:00,2025-06-13T00:00:00+07:00,2025-06-13T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,19.320537,0.297239,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-13. Mưa cực đại theo giờ 19.3 mm, rủi ro lũ cực đại 0.30. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-13:HCM_MARKET,simulated
WX_20250613_HUB_LONGXUYEN,2025-06-13T00:00:00+07:00,2025-06-13T00:00:00+07:00,2025-06-13T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,21.059026,0.149033,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-13. Mưa cực đại theo giờ 21.1 mm, rủi ro lũ cực đại 0.15. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-13:HUB_LONGXUYEN,simulated
WX_20250613_HUB_SOCTRANG,2025-06-13T00:00:00+07:00,2025-06-13T00:00:00+07:00,2025-06-13T23:00:00+07:00,HUB_SOCTRANG,none,open,open,22.777896,0.161197,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-13. Mưa cực đại theo giờ 22.8 mm, rủi ro lũ cực đại 0.16. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-13:HUB_SOCTRANG,simulated
WX_20250613_HUB_VINHLONG,2025-06-13T00:00:00+07:00,2025-06-13T00:00:00+07:00,2025-06-13T23:00:00+07:00,HUB_VINHLONG,none,open,open,20.337407,0.143926,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-13. Mưa cực đại theo giờ 20.3 mm, rủi ro lũ cực đại 0.14. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-13:HUB_VINHLONG,simulated
WX_20250613_HUB_VITHANH,2025-06-13T00:00:00+07:00,2025-06-13T00:00:00+07:00,2025-06-13T23:00:00+07:00,HUB_VITHANH,none,open,open,21.964400,0.155440,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-13. Mưa cực đại theo giờ 22.0 mm, rủi ro lũ cực đại 0.16. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-13:HUB_VITHANH,simulated
WX_20250614_CT_HUB,2025-06-14T00:00:00+07:00,2025-06-14T00:00:00+07:00,2025-06-14T23:00:00+07:00,CT_HUB,none,open,open,12.557666,0.088870,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-14. Mưa cực đại theo giờ 12.6 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-14:CT_HUB,simulated
WX_20250614_HCM_MARKET,2025-06-14T00:00:00+07:00,2025-06-14T00:00:00+07:00,2025-06-14T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,11.361698,0.174795,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-14. Mưa cực đại theo giờ 11.4 mm, rủi ro lũ cực đại 0.17. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-14:HCM_MARKET,simulated
WX_20250614_HUB_LONGXUYEN,2025-06-14T00:00:00+07:00,2025-06-14T00:00:00+07:00,2025-06-14T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,12.466793,0.118938,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-14. Mưa cực đại theo giờ 12.5 mm, rủi ro lũ cực đại 0.12. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-14:HUB_LONGXUYEN,simulated
WX_20250614_HUB_SOCTRANG,2025-06-14T00:00:00+07:00,2025-06-14T00:00:00+07:00,2025-06-14T23:00:00+07:00,HUB_SOCTRANG,none,open,open,13.394844,0.094794,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-14. Mưa cực đại theo giờ 13.4 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-14:HUB_SOCTRANG,simulated
WX_20250614_HUB_VINHLONG,2025-06-14T00:00:00+07:00,2025-06-14T00:00:00+07:00,2025-06-14T23:00:00+07:00,HUB_VINHLONG,none,open,open,12.254860,0.086727,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-14. Mưa cực đại theo giờ 12.3 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-14:HUB_VINHLONG,simulated
WX_20250614_HUB_VITHANH,2025-06-14T00:00:00+07:00,2025-06-14T00:00:00+07:00,2025-06-14T23:00:00+07:00,HUB_VITHANH,none,open,open,12.973263,0.091811,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-14. Mưa cực đại theo giờ 13.0 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-14:HUB_VITHANH,simulated
WX_20250615_CT_HUB,2025-06-15T00:00:00+07:00,2025-06-15T00:00:00+07:00,2025-06-15T23:00:00+07:00,CT_HUB,none,open,open,10.847011,0.076763,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-15. Mưa cực đại theo giờ 10.8 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-15:CT_HUB,simulated
WX_20250615_HCM_MARKET,2025-06-15T00:00:00+07:00,2025-06-15T00:00:00+07:00,2025-06-15T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,9.813963,0.150984,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-15. Mưa cực đại theo giờ 9.8 mm, rủi ro lũ cực đại 0.15. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-15:HCM_MARKET,simulated
WX_20250615_HUB_LONGXUYEN,2025-06-15T00:00:00+07:00,2025-06-15T00:00:00+07:00,2025-06-15T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,10.617387,0.075138,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-15. Mưa cực đại theo giờ 10.6 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-15:HUB_LONGXUYEN,simulated
WX_20250615_HUB_SOCTRANG,2025-06-15T00:00:00+07:00,2025-06-15T00:00:00+07:00,2025-06-15T23:00:00+07:00,HUB_SOCTRANG,none,open,open,11.645116,0.082412,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-15. Mưa cực đại theo giờ 11.6 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-15:HUB_SOCTRANG,simulated
WX_20250615_HUB_VINHLONG,2025-06-15T00:00:00+07:00,2025-06-15T00:00:00+07:00,2025-06-15T23:00:00+07:00,HUB_VINHLONG,none,open,open,10.487061,0.074216,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-15. Mưa cực đại theo giờ 10.5 mm, rủi ro lũ cực đại 0.07. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-15:HUB_VINHLONG,simulated
WX_20250615_HUB_VITHANH,2025-06-15T00:00:00+07:00,2025-06-15T00:00:00+07:00,2025-06-15T23:00:00+07:00,HUB_VITHANH,none,open,open,11.474862,0.081207,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-15. Mưa cực đại theo giờ 11.5 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-15:HUB_VITHANH,simulated
WX_20250616_CT_HUB,2025-06-16T00:00:00+07:00,2025-06-16T00:00:00+07:00,2025-06-16T23:00:00+07:00,CT_HUB,none,open,open,22.562643,0.159674,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-16. Mưa cực đại theo giờ 22.6 mm, rủi ro lũ cực đại 0.16. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-16:CT_HUB,simulated
WX_20250616_HCM_MARKET,2025-06-16T00:00:00+07:00,2025-06-16T00:00:00+07:00,2025-06-16T23:00:00+07:00,HCM_MARKET,none,restricted,not_applicable,20.413819,0.314059,"Thị trường TP.HCM: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-16. Mưa cực đại theo giờ 20.4 mm, rủi ro lũ cực đại 0.31. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-16:HCM_MARKET,simulated
WX_20250616_HUB_LONGXUYEN,2025-06-16T00:00:00+07:00,2025-06-16T00:00:00+07:00,2025-06-16T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,22.359106,0.158234,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-16. Mưa cực đại theo giờ 22.4 mm, rủi ro lũ cực đại 0.16. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-16:HUB_LONGXUYEN,simulated
WX_20250616_HUB_SOCTRANG,2025-06-16T00:00:00+07:00,2025-06-16T00:00:00+07:00,2025-06-16T23:00:00+07:00,HUB_SOCTRANG,none,open,open,24.066819,0.170319,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-16. Mưa cực đại theo giờ 24.1 mm, rủi ro lũ cực đại 0.17. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-16:HUB_SOCTRANG,simulated
WX_20250616_HUB_VINHLONG,2025-06-16T00:00:00+07:00,2025-06-16T00:00:00+07:00,2025-06-16T23:00:00+07:00,HUB_VINHLONG,none,open,open,21.488231,0.152071,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-16. Mưa cực đại theo giờ 21.5 mm, rủi ro lũ cực đại 0.15. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-16:HUB_VINHLONG,simulated
WX_20250616_HUB_VITHANH,2025-06-16T00:00:00+07:00,2025-06-16T00:00:00+07:00,2025-06-16T23:00:00+07:00,HUB_VITHANH,none,open,open,23.207289,0.164236,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-16. Mưa cực đại theo giờ 23.2 mm, rủi ro lũ cực đại 0.16. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-16:HUB_VITHANH,simulated
WX_20250617_CT_HUB,2025-06-17T00:00:00+07:00,2025-06-17T00:00:00+07:00,2025-06-17T23:00:00+07:00,CT_HUB,none,open,open,7.050389,0.049895,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-17. Mưa cực đại theo giờ 7.1 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-17:CT_HUB,simulated
WX_20250617_HCM_MARKET,2025-06-17T00:00:00+07:00,2025-06-17T00:00:00+07:00,2025-06-17T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,6.378923,0.098137,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-17. Mưa cực đại theo giờ 6.4 mm, rủi ro lũ cực đại 0.10. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-17:HCM_MARKET,simulated
WX_20250617_HUB_LONGXUYEN,2025-06-17T00:00:00+07:00,2025-06-17T00:00:00+07:00,2025-06-17T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,7.083975,0.050133,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-17. Mưa cực đại theo giờ 7.1 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-17:HUB_LONGXUYEN,simulated
WX_20250617_HUB_SOCTRANG,2025-06-17T00:00:00+07:00,2025-06-17T00:00:00+07:00,2025-06-17T23:00:00+07:00,HUB_SOCTRANG,none,open,open,7.520415,0.053221,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-17. Mưa cực đại theo giờ 7.5 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-17:HUB_SOCTRANG,simulated
WX_20250617_HUB_VINHLONG,2025-06-17T00:00:00+07:00,2025-06-17T00:00:00+07:00,2025-06-17T23:00:00+07:00,HUB_VINHLONG,none,open,open,6.795341,0.048090,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-17. Mưa cực đại theo giờ 6.8 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-17:HUB_VINHLONG,simulated
WX_20250617_HUB_VITHANH,2025-06-17T00:00:00+07:00,2025-06-17T00:00:00+07:00,2025-06-17T23:00:00+07:00,HUB_VITHANH,none,open,open,7.251829,0.051321,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-17. Mưa cực đại theo giờ 7.3 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-17:HUB_VITHANH,simulated
WX_20250618_CT_HUB,2025-06-18T00:00:00+07:00,2025-06-18T00:00:00+07:00,2025-06-18T23:00:00+07:00,CT_HUB,none,open,open,7.484630,0.052968,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-18. Mưa cực đại theo giờ 7.5 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-18:CT_HUB,simulated
WX_20250618_HCM_MARKET,2025-06-18T00:00:00+07:00,2025-06-18T00:00:00+07:00,2025-06-18T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,6.771808,0.104182,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-18. Mưa cực đại theo giờ 6.8 mm, rủi ro lũ cực đại 0.10. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-18:HCM_MARKET,simulated
WX_20250618_HUB_LONGXUYEN,2025-06-18T00:00:00+07:00,2025-06-18T00:00:00+07:00,2025-06-18T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,7.461089,0.052802,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-18. Mưa cực đại theo giờ 7.5 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-18:HUB_LONGXUYEN,simulated
WX_20250618_HUB_SOCTRANG,2025-06-18T00:00:00+07:00,2025-06-18T00:00:00+07:00,2025-06-18T23:00:00+07:00,HUB_SOCTRANG,none,open,open,7.983606,0.056499,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-18. Mưa cực đại theo giờ 8.0 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-18:HUB_SOCTRANG,simulated
WX_20250618_HUB_VINHLONG,2025-06-18T00:00:00+07:00,2025-06-18T00:00:00+07:00,2025-06-18T23:00:00+07:00,HUB_VINHLONG,none,open,open,7.128219,0.050446,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-18. Mưa cực đại theo giờ 7.1 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-18:HUB_VINHLONG,simulated
WX_20250618_HUB_VITHANH,2025-06-18T00:00:00+07:00,2025-06-18T00:00:00+07:00,2025-06-18T23:00:00+07:00,HUB_VITHANH,none,open,open,7.698477,0.054482,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-18. Mưa cực đại theo giờ 7.7 mm, rủi ro lũ cực đại 0.05. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-18:HUB_VITHANH,simulated
WX_20250619_CT_HUB,2025-06-19T00:00:00+07:00,2025-06-19T00:00:00+07:00,2025-06-19T23:00:00+07:00,CT_HUB,none,open,open,13.213845,0.093513,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2025-06-19. Mưa cực đại theo giờ 13.2 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-19:CT_HUB,simulated
WX_20250619_HCM_MARKET,2025-06-19T00:00:00+07:00,2025-06-19T00:00:00+07:00,2025-06-19T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,11.811782,0.181720,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2025-06-19. Mưa cực đại theo giờ 11.8 mm, rủi ro lũ cực đại 0.18. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-19:HCM_MARKET,simulated
WX_20250619_HUB_LONGXUYEN,2025-06-19T00:00:00+07:00,2025-06-19T00:00:00+07:00,2025-06-19T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,13.115660,0.092819,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2025-06-19. Mưa cực đại theo giờ 13.1 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-19:HUB_LONGXUYEN,simulated
WX_20250619_HUB_SOCTRANG,2025-06-19T00:00:00+07:00,2025-06-19T00:00:00+07:00,2025-06-19T23:00:00+07:00,HUB_SOCTRANG,none,open,open,13.892691,0.098318,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2025-06-19. Mưa cực đại theo giờ 13.9 mm, rủi ro lũ cực đại 0.10. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-19:HUB_SOCTRANG,simulated
WX_20250619_HUB_VINHLONG,2025-06-19T00:00:00+07:00,2025-06-19T00:00:00+07:00,2025-06-19T23:00:00+07:00,HUB_VINHLONG,none,open,open,12.404188,0.087783,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2025-06-19. Mưa cực đại theo giờ 12.4 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-19:HUB_VINHLONG,simulated
WX_20250619_HUB_VITHANH,2025-06-19T00:00:00+07:00,2025-06-19T00:00:00+07:00,2025-06-19T23:00:00+07:00,HUB_VITHANH,none,open,open,13.396524,0.094806,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2025-06-19. Mưa cực đại theo giờ 13.4 mm, rủi ro lũ cực đại 0.09. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2025-06-19:HUB_VITHANH,simulated
