bulletin_id,issued_at,valid_from,valid_to,node_id,severity,road_status,water_navigation_status,max_rainfall_mm,max_flood_risk_idx,headline,bulletin_text,evidence_ref,source_type
WX_20240602_HUB_VITHANH,2024-06-02T00:00:00+07:00,2024-06-02T00:00:00+07:00,2024-06-02T23:00:00+07:00,HUB_VITHANH,none,open,open,24.230213,0.171475,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-02. Mưa cực đại theo giờ 24.2 mm, rủi ro lũ cực đại 0.17. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-02:HUB_VITHANH,simulated
WX_20240603_CT_HUB,2024-06-03T00:00:00+07:00,2024-06-03T00:00:00+07:00,2024-06-03T23:00:00+07:00,CT_HUB,none,restricted,open,42.709848,0.302254,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-03. Mưa cực đại theo giờ 42.7 mm, rủi ro lũ cực đại 0.30. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-03:CT_HUB,simulated
WX_20240603_HCM_MARKET,2024-06-03T00:00:00+07:00,2024-06-03T00:00:00+07:00,2024-06-03T23:00:00+07:00,HCM_MARKET,watch,restricted,not_applicable,38.642243,0.594496,"Thị trường TP.HCM: cảnh báo watch, đường bộ hạn chế","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-03. Mưa cực đại theo giờ 38.6 mm, rủi ro lũ cực đại 0.59. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-03:HCM_MARKET,simulated
WX_20240603_HUB_LONGXUYEN,2024-06-03T00:00:00+07:00,2024-06-03T00:00:00+07:00,2024-06-03T23:00:00+07:00,HUB_LONGXUYEN,none,restricted,open,41.648343,0.294742,"Hub Long Xuyên: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-03. Mưa cực đại theo giờ 41.6 mm, rủi ro lũ cực đại 0.29. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-03:HUB_LONGXUYEN,simulated
WX_20240603_HUB_SOCTRANG,2024-06-03T00:00:00+07:00,2024-06-03T00:00:00+07:00,2024-06-03T23:00:00+07:00,HUB_SOCTRANG,none,restricted,open,45.736616,0.323675,"Hub Sóc Trăng: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-03. Mưa cực đại theo giờ 45.7 mm, rủi ro lũ cực đại 0.32. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-03:HUB_SOCTRANG,simulated
WX_20240603_HUB_VINHLONG,2024-06-03T00:00:00+07:00,2024-06-03T00:00:00+07:00,2024-06-03T23:00:00+07:00,HUB_VINHLONG,none,restricted,open,40.676045,0.287861,"Hub Vĩnh Long: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-03. Mưa cực đại theo giờ 40.7 mm, rủi ro lũ cực đại 0.29. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-03:HUB_VINHLONG,simulated
WX_20240603_HUB_VITHANH,2024-06-03T00:00:00+07:00,2024-06-03T00:00:00+07:00,2024-06-03T23:00:00+07:00,HUB_VITHANH,none,restricted,open,43.930129,0.310890,"Hub Vị Thanh: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-03. Mưa cực đại theo giờ 43.9 mm, rủi ro lũ cực đại 0.31. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-03:HUB_VITHANH,simulated
WX_20240604_CT_HUB,2024-06-04T00:00:00+07:00,2024-06-04T00:00:00+07:00,2024-06-04T23:00:00+07:00,CT_HUB,none,open,open,11.075451,0.078380,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-04. Mưa cực đại theo giờ 11.1 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-04:CT_HUB,simulated
WX_20240604_HCM_MARKET,2024-06-04T00:00:00+07:00,2024-06-04T00:00:00+07:00,2024-06-04T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,10.170516,0.156469,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-04. Mưa cực đại theo giờ 10.2 mm, rủi ro lũ cực đại 0.16. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-04:HCM_MARKET,simulated
WX_20240604_HUB_LONGXUYEN,2024-06-04T00:00:00+07:00,2024-06-04T00:00:00+07:00,2024-06-04T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,10.698256,0.075711,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-04. Mưa cực đại theo giờ 10.7 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-04:HUB_LONGXUYEN,simulated
WX_20240604_HUB_SOCTRANG,2024-06-04T00:00:00+07:00,2024-06-04T00:00:00+07:00,2024-06-04T23:00:00+07:00,HUB_SOCTRANG,none,open,open,11.747105,0.083133,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-04. Mưa cực đại theo giờ 11.7 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-04:HUB_SOCTRANG,simulated
WX_20240604_HUB_VINHLONG,2024-06-04T00:00:00+07:00,2024-06-04T00:00:00+07:00,2024-06-04T23:00:00+07:00,HUB_VINHLONG,none,open,open,10.488486,0.074226,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-04. Mưa cực đại theo giờ 10.5 mm, rủi ro lũ cực đại 0.07. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-04:HUB_VINHLONG,simulated
WX_20240604_HUB_VITHANH,2024-06-04T00:00:00+07:00,2024-06-04T00:00:00+07:00,2024-06-04T23:00:00+07:00,HUB_VITHANH,none,open,open,11.327565,0.080164,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-04. Mưa cực đại theo giờ 11.3 mm, rủi ro lũ cực đại 0.08. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-04:HUB_VITHANH,simulated
WX_20240605_CT_HUB,2024-06-05T00:00:00+07:00,2024-06-05T00:00:00+07:00,2024-06-05T23:00:00+07:00,CT_HUB,none,open,open,35.002241,0.247708,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-05. Mưa cực đại theo giờ 35.0 mm, rủi ro lũ cực đại 0.25. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-05:CT_HUB,simulated
WX_20240605_HCM_MARKET,2024-06-05T00:00:00+07:00,2024-06-05T00:00:00+07:00,2024-06-05T23:00:00+07:00,HCM_MARKET,watch,restricted,not_applicable,31.597223,0.486111,"Thị trường TP.HCM: cảnh báo watch, đường bộ hạn chế","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-05. Mưa cực đại theo giờ 31.6 mm, rủi ro lũ cực đại 0.49. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-05:HCM_MARKET,simulated
WX_20240605_HUB_LONGXUYEN,2024-06-05T00:00:00+07:00,2024-06-05T00:00:00+07:00,2024-06-05T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,33.925440,0.240088,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-05. Mưa cực đại theo giờ 33.9 mm, rủi ro lũ cực đại 0.24. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-05:HUB_LONGXUYEN,simulated
WX_20240605_HUB_SOCTRANG,2024-06-05T00:00:00+07:00,2024-06-05T00:00:00+07:00,2024-06-05T23:00:00+07:00,HUB_SOCTRANG,none,restricted,open,37.268686,0.263748,"Hub Sóc Trăng: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-05. Mưa cực đại theo giờ 37.3 mm, rủi ro lũ cực đại 0.26. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-05:HUB_SOCTRANG,simulated
WX_20240605_HUB_VINHLONG,2024-06-05T00:00:00+07:00,2024-06-05T00:00:00+07:00,2024-06-05T23:00:00+07:00,HUB_VINHLONG,none,open,open,33.260235,0.235380,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-05. Mưa cực đại theo giờ 33.3 mm, rủi ro lũ cực đại 0.24. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-05:HUB_VINHLONG,simulated
WX_20240605_HUB_VITHANH,2024-06-05T00:00:00+07:00,2024-06-05T00:00:00+07:00,2024-06-05T23:00:00+07:00,HUB_VITHANH,none,restricted,open,35.921054,0.254211,"Hub Vị Thanh: cảnh báo none, đường bộ hạn chế","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-05. Mưa cực đại theo giờ 35.9 mm, rủi ro lũ cực đại 0.25. Trạng thái đường bộ: hạn chế; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-05:HUB_VITHANH,simulated
WX_20240606_CT_HUB,2024-06-06T00:00:00+07:00,2024-06-06T00:00:00+07:00,2024-06-06T23:00:00+07:00,CT_HUB,none,open,open,8.682218,0.061443,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-06. Mưa cực đại theo giờ 8.7 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-06:CT_HUB,simulated
WX_20240606_HCM_MARKET,2024-06-06T00:00:00+07:00,2024-06-06T00:00:00+07:00,2024-06-06T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,7.759508,0.119377,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-06. Mưa cực đại theo giờ 7.8 mm, rủi ro lũ cực đại 0.12. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-06:HCM_MARKET,simulated
WX_20240606_HUB_LONGXUYEN,2024-06-06T00:00:00+07:00,2024-06-06T00:00:00+07:00,2024-06-06T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,8.483116,0.060034,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-06. Mưa cực đại theo giờ 8.5 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-06:HUB_LONGXUYEN,simulated
WX_20240606_HUB_SOCTRANG,2024-06-06T00:00:00+07:00,2024-06-06T00:00:00+07:00,2024-06-06T23:00:00+07:00,HUB_SOCTRANG,none,open,open,9.616382,0.068054,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-06. Mưa cực đại theo giờ 9.6 mm, rủi ro lũ cực đại 0.07. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-06:HUB_SOCTRANG,simulated
WX_20240606_HUB_VINHLONG,2024-06-06T00:00:00+07:00,2024-06-06T00:00:00+07:00,2024-06-06T23:00:00+07:00,HUB_VINHLONG,none,open,open,8.167903,0.057804,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-06. Mưa cực đại theo giờ 8.2 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-06:HUB_VINHLONG,simulated
WX_20240606_HUB_VITHANH,2024-06-06T00:00:00+07:00,2024-06-06T00:00:00+07:00,2024-06-06T23:00:00+07:00,HUB_VITHANH,none,open,open,8.821336,0.062428,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-06. Mưa cực đại theo giờ 8.8 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-06:HUB_VITHANH,simulated
WX_20240607_CT_HUB,2024-06-07T00:00:00+07:00,2024-06-07T00:00:00+07:00,2024-06-07T23:00:00+07:00,CT_HUB,none,open,open,14.986502,0.106058,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-07. Mưa cực đại theo giờ 15.0 mm, rủi ro lũ cực đại 0.11. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-07:CT_HUB,simulated
WX_20240607_HCM_MARKET,2024-06-07T00:00:00+07:00,2024-06-07T00:00:00+07:00,2024-06-07T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,13.559216,0.208603,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-07. Mưa cực đại theo giờ 13.6 mm, rủi ro lũ cực đại 0.21. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-07:HCM_MARKET,simulated
WX_20240607_HUB_LONGXUYEN,2024-06-07T00:00:00+07:00,2024-06-07T00:00:00+07:00,2024-06-07T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,14.558316,0.103028,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-07. Mưa cực đại theo giờ 14.6 mm, rủi ro lũ cực đại 0.10. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-07:HUB_LONGXUYEN,simulated
WX_20240607_HUB_SOCTRANG,2024-06-07T00:00:00+07:00,2024-06-07T00:00:00+07:00,2024-06-07T23:00:00+07:00,HUB_SOCTRANG,none,open,open,15.985602,0.113129,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-07. Mưa cực đại theo giờ 16.0 mm, rủi ro lũ cực đại 0.11. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-07:HUB_SOCTRANG,simulated
WX_20240607_HUB_VINHLONG,2024-06-07T00:00:00+07:00,2024-06-07T00:00:00+07:00,2024-06-07T23:00:00+07:00,HUB_VINHLONG,none,open,open,14.272859,0.101008,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-07. Mưa cực đại theo giờ 14.3 mm, rủi ro lũ cực đại 0.10. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-07:HUB_VINHLONG,simulated
WX_20240607_HUB_VITHANH,2024-06-07T00:00:00+07:00,2024-06-07T00:00:00+07:00,2024-06-07T23:00:00+07:00,HUB_VITHANH,none,open,open,15.414687,0.109089,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-07. Mưa cực đại theo giờ 15.4 mm, rủi ro lũ cực đại 0.11. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-07:HUB_VITHANH,simulated
WX_20240608_CT_HUB,2024-06-08T00:00:00+07:00,2024-06-08T00:00:00+07:00,2024-06-08T23:00:00+07:00,CT_HUB,none,open,open,4.635300,0.032804,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-08. Mưa cực đại theo giờ 4.6 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-08:CT_HUB,simulated
WX_20240608_HCM_MARKET,2024-06-08T00:00:00+07:00,2024-06-08T00:00:00+07:00,2024-06-08T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,4.203371,0.064667,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-08. Mưa cực đại theo giờ 4.2 mm, rủi ro lũ cực đại 0.06. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-08:HCM_MARKET,simulated
WX_20240608_HUB_LONGXUYEN,2024-06-08T00:00:00+07:00,2024-06-08T00:00:00+07:00,2024-06-08T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,4.697906,0.033247,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-08. Mưa cực đại theo giờ 4.7 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-08:HUB_LONGXUYEN,simulated
WX_20240608_HUB_SOCTRANG,2024-06-08T00:00:00+07:00,2024-06-08T00:00:00+07:00,2024-06-08T23:00:00+07:00,HUB_SOCTRANG,none,open,open,5.128243,0.036292,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-08. Mưa cực đại theo giờ 5.1 mm, rủi ro lũ cực đại 0.04. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-08:HUB_SOCTRANG,simulated
WX_20240608_HUB_VINHLONG,2024-06-08T00:00:00+07:00,2024-06-08T00:00:00+07:00,2024-06-08T23:00:00+07:00,HUB_VINHLONG,none,open,open,4.414572,0.031242,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-08. Mưa cực đại theo giờ 4.4 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-08:HUB_VINHLONG,simulated
WX_20240608_HUB_VITHANH,2024-06-08T00:00:00+07:00,2024-06-08T00:00:00+07:00,2024-06-08T23:00:00+07:00,HUB_VITHANH,none,open,open,4.767737,0.033741,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-08. Mưa cực đại theo giờ 4.8 mm, rủi ro lũ cực đại 0.03. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-08:HUB_VITHANH,simulated
WX_20240609_CT_HUB,2024-06-09T00:00:00+07:00,2024-06-09T00:00:00+07:00,2024-06-09T23:00:00+07:00,CT_HUB,none,open,open,16.754140,0.118568,"Trung tâm trung chuyển Cần Thơ: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Trung tâm trung chuyển Cần Thơ ngày 2024-06-09. Mưa cực đại theo giờ 16.8 mm, rủi ro lũ cực đại 0.12. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-09:CT_HUB,simulated
WX_20240609_HCM_MARKET,2024-06-09T00:00:00+07:00,2024-06-09T00:00:00+07:00,2024-06-09T23:00:00+07:00,HCM_MARKET,none,open,not_applicable,15.111380,0.232483,"Thị trường TP.HCM: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Thị trường TP.HCM ngày 2024-06-09. Mưa cực đại theo giờ 15.1 mm, rủi ro lũ cực đại 0.23. Trạng thái đường bộ: thông thường; trạng thái đường thủy: không áp dụng. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-09:HCM_MARKET,simulated
WX_20240609_HUB_LONGXUYEN,2024-06-09T00:00:00+07:00,2024-06-09T00:00:00+07:00,2024-06-09T23:00:00+07:00,HUB_LONGXUYEN,none,open,open,15.995595,0.113200,"Hub Long Xuyên: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Long Xuyên ngày 2024-06-09. Mưa cực đại theo giờ 16.0 mm, rủi ro lũ cực đại 0.11. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-09:HUB_LONGXUYEN,simulated
WX_20240609_HUB_SOCTRANG,2024-06-09T00:00:00+07:00,2024-06-09T00:00:00+07:00,2024-06-09T23:00:00+07:00,HUB_SOCTRANG,none,open,open,17.563790,0.124298,"Hub Sóc Trăng: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Sóc Trăng ngày 2024-06-09. Mưa cực đại theo giờ 17.6 mm, rủi ro lũ cực đại 0.12. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-09:HUB_SOCTRANG,simulated
WX_20240609_HUB_VINHLONG,2024-06-09T00:00:00+07:00,2024-06-09T00:00:00+07:00,2024-06-09T23:00:00+07:00,HUB_VINHLONG,none,open,open,15.681956,0.110980,"Hub Vĩnh Long: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vĩnh Long ngày 2024-06-09. Mưa cực đại theo giờ 15.7 mm, rủi ro lũ cực đại 0.11. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-09:HUB_VINHLONG,simulated
WX_20240609_HUB_VITHANH,2024-06-09T00:00:00+07:00,2024-06-09T00:00:00+07:00,2024-06-09T23:00:00+07:00,HUB_VITHANH,none,open,open,17.410966,0.123216,"Hub Vị Thanh: cảnh báo none, đường bộ thông thường","Bản tin mô phỏng cho Hub Vị Thanh ngày 2024-06-09. Mưa cực đại theo giờ 17.4 mm, rủi ro lũ cực đại 0.12. Trạng thái đường bộ: thông thường; trạng thái đường thủy: thông thường. Khi trạng thái là tạm ngưng, agent phải loại tuyến khỏi tập khả thi thay vì chỉ cộng penalty chi phí.",weather:2024-06-09:HUB_VITHANH,simulated
